,departement,bigCategorie,Changement d'horaire,Services fermés,Fermé,Ouvert
703,Bas-Rhin,Conseil,0,0,0,1
704,Bas-Rhin,Accueil,0,0,0,1
705,Bas-Rhin,Accueil,0,0,0,1
706,Bas-Rhin,Accueil,0,0,0,1
707,Bas-Rhin,Accueil,0,0,0,1
708,Bas-Rhin,Accueil,0,0,0,1
709,Bas-Rhin,Accueil,0,0,0,1
710,Bas-Rhin,Accueil,0,0,0,1
711,Bas-Rhin,Conseil,0,0,0,1
712,Bas-Rhin,Accueil,0,0,0,1
713,Bas-Rhin,Accueil,0,0,0,1
714,Bas-Rhin,Accueil,0,0,0,1
715,Bas-Rhin,Accueil,0,0,0,1
716,Bas-Rhin,Accueil,0,0,0,1
717,Bas-Rhin,Accueil,0,0,0,1
718,Bas-Rhin,Conseil,0,0,0,1
719,Bas-Rhin,Accueil,0,0,0,1
720,Bas-Rhin,Accueil,0,0,0,1
721,Bas-Rhin,Accueil,0,0,0,1
722,Bas-Rhin,Accueil,0,0,0,1
723,Bas-Rhin,Accueil,0,0,0,1
724,Bas-Rhin,Accueil,1,0,0,0
725,Bas-Rhin,Accueil,0,0,0,1
726,Bas-Rhin,Santé,0,0,1,0
727,Bas-Rhin,Conseil,0,0,0,1
728,Bas-Rhin,Santé,0,0,1,0
729,Bas-Rhin,Activités,1,0,0,0
730,Bas-Rhin,Accueil,0,0,0,1
731,Bas-Rhin,Santé,0,0,0,1
732,Bas-Rhin,Santé,0,0,0,1
733,Bas-Rhin,Santé,0,0,0,1
734,Bas-Rhin,Conseil,0,0,0,1
735,Bas-Rhin,Conseil,1,0,1,0
736,Bas-Rhin,Santé,0,0,1,0
737,Bas-Rhin,Conseil,0,0,0,1
738,Bas-Rhin,Conseil,1,0,0,0
739,Bas-Rhin,Conseil,0,0,0,1
740,Bas-Rhin,Conseil,0,0,0,1
741,Bas-Rhin,Conseil,0,0,0,1
742,Bas-Rhin,Conseil,0,0,0,1
743,Bas-Rhin,Conseil,0,0,1,0
744,Bas-Rhin,Conseil,0,0,0,1
745,Bas-Rhin,Formation,1,0,0,0
746,Bas-Rhin,Conseil,0,0,0,1
747,Seine-Saint-Denis,Alimentation,0,0,0,1
748,Seine-Saint-Denis,Alimentation,0,0,1,0
749,Seine-Saint-Denis,Alimentation,0,0,0,1
750,Seine-Saint-Denis,Alimentation,0,0,0,1
751,Seine-Saint-Denis,Alimentation,0,0,1,0
752,Seine-Saint-Denis,Alimentation,0,0,0,1
753,Seine-Saint-Denis,Alimentation,0,0,1,0
754,Seine-Saint-Denis,Alimentation,0,0,1,0
755,Seine-Saint-Denis,Alimentation,0,0,1,0
756,Seine-Saint-Denis,Alimentation,0,0,0,1
757,Seine-Saint-Denis,Alimentation,0,0,0,1
758,Seine-Saint-Denis,Alimentation,0,0,0,1
759,Seine-Saint-Denis,Alimentation,0,0,0,1
760,Seine-Saint-Denis,Alimentation,0,0,0,1
761,Seine-Saint-Denis,Alimentation,0,0,1,0
762,Bas-Rhin,Conseil,0,0,0,1
763,Seine-Saint-Denis,Alimentation,0,0,0,1
764,Seine-Saint-Denis,Alimentation,0,0,1,0
765,Seine-Saint-Denis,Alimentation,0,0,1,0
766,Seine-Saint-Denis,Alimentation,0,0,1,0
767,Seine-Saint-Denis,Alimentation,0,0,1,0
768,Seine-Saint-Denis,Alimentation,0,0,1,0
769,Seine-Saint-Denis,Conseil,0,0,0,1
770,Seine-Saint-Denis,Alimentation,0,0,0,1
771,Seine-Saint-Denis,Alimentation,0,0,0,1
772,Hauts-de-Seine,Accueil,0,0,0,1
773,Hauts-de-Seine,Santé,0,0,0,1
774,Hauts-de-Seine,Santé,0,0,0,1
775,Hauts-de-Seine,Santé,0,0,0,1
776,Hauts-de-Seine,Santé,0,0,0,1
777,Hauts-de-Seine,Santé,0,0,0,1
778,Paris,Accueil,0,0,0,1
779,Paris,Accueil,0,0,0,1
780,Gironde,Santé,0,0,0,1
781,Paris,Accueil,0,0,0,1
782,Paris,Accueil,0,0,1,0
783,Paris,Conseil,1,0,1,0
784,Paris,Accueil,0,0,0,1
785,Paris,Santé,0,0,0,1
786,Paris,Conseil,0,0,0,1
787,Paris,Santé,0,0,0,1
788,Paris,Santé,0,0,0,1
789,Paris,Activités,0,0,0,1
790,Paris,Accueil,0,0,0,1
791,Paris,Conseil,0,0,1,0
792,Paris,Accueil,0,0,0,1
793,Paris,Conseil,0,0,0,1
794,Paris,Accueil,0,0,1,0
795,Paris,Conseil,0,0,0,1
796,Paris,Conseil,0,0,0,1
797,Paris,Accueil,0,0,0,1
798,Paris,Conseil,0,0,0,1
799,Paris,Formation,0,0,0,1
800,Paris,Formation,0,0,0,1
801,Paris,Accueil,0,0,1,0
802,Bas-Rhin,Accueil,1,0,0,0
803,Seine-Saint-Denis,Matériel,0,0,0,1
804,Seine-Saint-Denis,Matériel,0,0,0,1
805,Paris,Conseil,0,0,0,1
806,Paris,Conseil,0,0,1,0
807,Paris,Conseil,0,0,0,1
808,Paris,Conseil,0,0,1,0
809,Hauts-de-Seine,Santé,0,0,0,1
810,Paris,Conseil,0,0,0,1
811,Paris,Accueil,0,0,0,1
812,Paris,Accueil,0,0,0,1
813,Paris,Alimentation,0,0,0,1
814,Paris,Accueil,1,0,1,0
815,Paris,Accueil,0,0,0,1
816,Paris,Santé,0,0,0,1
817,Paris,Santé,1,0,0,0
818,Paris,Santé,0,0,0,1
819,Paris,Santé,0,0,0,1
820,Paris,Santé,0,0,1,0
821,Paris,Santé,0,0,0,1
822,Paris,Formation,0,0,0,1
823,Paris,Santé,0,0,1,0
824,Paris,Matériel,0,0,1,0
825,Paris,Formation,0,0,1,0
826,Paris,Santé,1,0,0,0
827,Paris,Formation,0,0,1,0
828,Paris,Formation,0,0,0,1
829,Paris,Formation,0,0,0,1
830,Paris,Alimentation,0,0,1,0
831,Hauts-de-Seine,Santé,0,0,0,1
832,Paris,Accueil,0,1,1,0
833,Paris,Conseil,0,0,1,0
834,Paris,Accueil,0,0,1,0
835,Paris,Alimentation,0,0,0,1
836,Paris,Conseil,0,0,0,1
837,Paris,Conseil,0,0,1,0
838,Paris,Formation,0,0,1,0
839,Paris,Formation,0,0,0,1
840,Paris,Formation,0,0,0,1
841,Paris,Formation,0,0,0,1
842,Paris,Conseil,0,0,0,1
843,Paris,Hygiène,0,0,0,1
844,Seine-et-Marne,Conseil,0,0,0,1
845,Paris,Matériel,0,0,1,0
846,Seine-et-Marne,Santé,1,0,0,0
847,Paris,Santé,0,0,0,1
848,Paris,Matériel,0,0,1,0
849,Paris,Santé,0,0,0,1
850,Paris,Accueil,0,0,0,1
851,Paris,Accueil,0,0,0,1
852,Paris,Santé,1,0,0,0
853,Seine-et-Marne,Conseil,0,0,1,0
854,Paris,Conseil,0,0,0,1
855,Seine-et-Marne,Conseil,0,0,0,1
856,Paris,Santé,0,0,0,1
857,Paris,Santé,0,0,0,1
858,Seine-et-Marne,Santé,0,0,1,0
859,Paris,Santé,0,0,0,1
860,Paris,Santé,0,0,0,1
861,Paris,Santé,0,0,0,1
862,Paris,Santé,0,0,0,1
863,Paris,Santé,0,0,0,1
864,Paris,Santé,0,0,0,1
865,Paris,Santé,1,0,0,0
866,Paris,Santé,0,0,0,1
867,Paris,Alimentation,0,0,0,1
868,Hauts-de-Seine,Santé,0,0,0,1
869,Hauts-de-Seine,Santé,0,0,1,0
870,Hauts-de-Seine,Santé,0,0,0,1
871,Hauts-de-Seine,Santé,0,0,0,1
872,Hauts-de-Seine,Santé,0,0,0,1
873,Hauts-de-Seine,Santé,0,0,0,1
874,Hauts-de-Seine,Santé,0,0,0,1
875,Hauts-de-Seine,Santé,0,0,0,1
876,Hauts-de-Seine,Santé,0,0,0,1
877,Hauts-de-Seine,Santé,0,0,0,1
878,Hauts-de-Seine,Santé,0,0,0,1
879,Hauts-de-Seine,Santé,0,0,0,1
880,Hauts-de-Seine,Santé,0,0,0,1
881,Hauts-de-Seine,Santé,0,0,0,1
882,Hauts-de-Seine,Santé,0,0,0,1
883,Hauts-de-Seine,Santé,0,0,0,1
884,Hauts-de-Seine,Santé,0,0,0,1
885,Hauts-de-Seine,Santé,0,0,0,1
886,Hauts-de-Seine,Santé,0,0,0,1
887,Hauts-de-Seine,Santé,0,0,0,1
888,Hauts-de-Seine,Santé,0,0,0,1
889,Hauts-de-Seine,Santé,0,0,0,1
890,Hauts-de-Seine,Santé,0,0,0,1
891,Hauts-de-Seine,Santé,0,0,0,1
892,Hauts-de-Seine,Santé,0,0,0,1
893,Hauts-de-Seine,Santé,0,0,0,1
894,Hauts-de-Seine,Santé,0,0,0,1
895,Hauts-de-Seine,Santé,0,0,0,1
896,Hauts-de-Seine,Santé,0,0,0,1
897,Hauts-de-Seine,Santé,0,0,0,1
898,Seine-et-Marne,Matériel,0,0,1,0
899,Hauts-de-Seine,Santé,0,0,0,1
900,Hauts-de-Seine,Santé,0,0,1,0
901,Hauts-de-Seine,Santé,0,0,0,1
902,Hauts-de-Seine,Santé,0,0,1,0
903,Hauts-de-Seine,Santé,0,0,0,1
904,Hauts-de-Seine,Santé,0,0,0,1
905,Hauts-de-Seine,Santé,0,0,0,1
906,Hauts-de-Seine,Santé,0,0,0,1
907,Hauts-de-Seine,Santé,0,0,0,1
908,Hauts-de-Seine,Santé,0,0,0,1
909,Hauts-de-Seine,Santé,0,0,0,1
910,Hauts-de-Seine,Conseil,0,0,0,1
911,Hauts-de-Seine,Conseil,0,0,1,0
912,Hauts-de-Seine,Conseil,0,0,1,0
913,Hauts-de-Seine,Conseil,0,0,0,1
914,Hauts-de-Seine,Accueil,0,0,0,1
915,Hauts-de-Seine,Alimentation,0,0,0,1
916,Hauts-de-Seine,Alimentation,0,0,0,1
917,Hauts-de-Seine,Activités,0,0,0,1
918,Hauts-de-Seine,Accueil,0,0,1,0
919,Paris,Conseil,0,0,0,1
920,Paris,Formation,0,0,1,0
921,Seine-et-Marne,Conseil,1,0,1,0
922,Paris,Formation,0,0,1,0
923,Paris,Formation,0,0,1,0
924,Paris,Formation,0,0,1,0
925,Paris,Formation,0,0,0,1
926,Seine-et-Marne,Conseil,1,0,0,0
927,Seine-Saint-Denis,Conseil,0,0,0,1
928,Paris,Formation,0,0,1,0
929,Paris,Formation,0,0,0,1
930,Paris,Formation,0,0,1,0
931,Paris,Formation,0,0,1,0
932,Paris,Conseil,0,0,0,1
933,Seine-et-Marne,Conseil,1,0,0,0
934,Paris,Formation,0,0,1,0
935,Seine-Saint-Denis,Conseil,0,0,0,1
936,Paris,Formation,0,0,1,0
937,Essonne,Conseil,0,0,0,1
938,Seine-Saint-Denis,Conseil,0,0,0,1
939,Paris,Formation,0,0,1,0
940,Essonne,Conseil,0,0,0,1
941,Paris,Formation,0,0,1,0
942,Essonne,Alimentation,0,0,1,0
943,Seine-et-Marne,Conseil,1,0,0,0
944,Paris,Formation,0,0,1,0
945,Essonne,Alimentation,0,0,0,1
946,Seine-Saint-Denis,Formation,0,0,0,1
947,Paris,Formation,0,0,1,0
948,Paris,Formation,0,0,1,0
949,Paris,Formation,0,0,1,0
950,Paris,Formation,0,0,1,0
951,Paris,Conseil,0,0,0,1
952,Seine-Saint-Denis,Formation,0,0,1,0
953,Paris,Conseil,0,0,1,0
954,Seine-Saint-Denis,Conseil,0,0,0,1
955,Paris,Conseil,0,0,0,1
956,Seine-Saint-Denis,Formation,0,0,1,0
957,Seine-Saint-Denis,Formation,0,0,1,0
958,Paris,Formation,0,0,1,0
959,Paris,Formation,0,0,1,0
960,Seine-Saint-Denis,Conseil,0,0,0,1
961,Seine-Saint-Denis,Conseil,0,0,0,1
962,Seine-Saint-Denis,Santé,0,0,0,1
963,Seine-et-Marne,Conseil,0,0,1,0
964,Seine-et-Marne,Santé,0,0,0,1
965,Hauts-de-Seine,Alimentation,0,0,0,1
966,Seine-Saint-Denis,Conseil,0,0,0,1
967,Hauts-de-Seine,Accueil,0,0,1,0
968,Hauts-de-Seine,Conseil,0,0,0,1
969,Seine-Saint-Denis,Formation,0,0,1,0
970,Hauts-de-Seine,Alimentation,0,0,0,1
971,Hauts-de-Seine,Accueil,0,0,0,1
972,Paris,Formation,0,0,0,1
973,Hauts-de-Seine,Accueil,0,0,1,0
974,Hauts-de-Seine,Accueil,0,0,0,1
975,Hauts-de-Seine,Accueil,0,0,0,1
976,Hauts-de-Seine,Alimentation,0,0,1,0
977,Hauts-de-Seine,Accueil,0,0,0,1
978,Hauts-de-Seine,Alimentation,0,0,0,1
979,Hauts-de-Seine,Accueil,0,0,0,1
980,Paris,Conseil,1,0,1,0
981,Paris,Accueil,0,0,0,1
982,Paris,Conseil,0,0,0,1
983,Hauts-de-Seine,Accueil,0,0,0,1
984,Hauts-de-Seine,Accueil,0,0,1,0
985,Paris,Conseil,0,0,0,1
986,Hauts-de-Seine,Accueil,0,0,0,1
987,Hauts-de-Seine,Accueil,0,0,1,0
988,Hauts-de-Seine,Accueil,0,0,1,0
989,Paris,Conseil,0,0,0,1
990,Hauts-de-Seine,Accueil,0,0,0,1
991,Paris,Conseil,0,0,1,0
992,Seine-Saint-Denis,Conseil,0,0,0,1
993,Seine-Saint-Denis,Conseil,0,0,1,0
994,Paris,Alimentation,0,0,0,1
995,Seine-Saint-Denis,Conseil,0,0,0,1
996,Seine-Saint-Denis,Formation,0,0,0,1
997,Hauts-de-Seine,Alimentation,0,0,1,0
998,Paris,Formation,0,0,0,1
999,Paris,Formation,0,0,1,0
1000,Seine-et-Marne,Formation,0,0,1,0
1001,Seine-Saint-Denis,Formation,0,0,0,1
1002,Paris,Santé,0,0,0,1
1003,Paris,Santé,0,0,0,1
1004,Paris,Santé,0,0,0,1
1005,Seine-Saint-Denis,Conseil,0,0,1,0
1006,Paris,Santé,1,0,1,0
1007,Seine-Saint-Denis,Conseil,0,0,0,1
1008,Paris,Santé,0,0,0,1
1009,Seine-Saint-Denis,Conseil,0,0,0,1
1010,Seine-et-Marne,Accueil,0,0,0,1
1011,Seine-Saint-Denis,Conseil,0,0,0,1
1012,Seine-Saint-Denis,Conseil,0,0,0,1
1013,Seine-Saint-Denis,Conseil,0,0,0,1
1014,Seine-Saint-Denis,Conseil,0,0,1,0
1015,Seine-Saint-Denis,Conseil,0,0,0,1
1016,Paris,Accueil,0,0,1,0
1017,Paris,Santé,0,0,1,0
1018,Paris,Alimentation,0,0,0,1
1019,Seine-Saint-Denis,Conseil,0,0,1,0
1020,Seine-Saint-Denis,Formation,0,0,0,1
1021,Seine-Saint-Denis,Conseil,0,0,0,1
1022,Seine-Saint-Denis,Accueil,0,0,1,0
1023,Seine-Saint-Denis,Conseil,0,0,0,1
1024,Seine-Saint-Denis,Alimentation,0,0,0,1
1025,Seine-Saint-Denis,Conseil,0,0,0,1
1026,Seine-Saint-Denis,Conseil,0,0,1,0
1027,Seine-Saint-Denis,Santé,0,0,0,1
1028,Seine-Saint-Denis,Alimentation,0,0,0,1
1029,Seine-Saint-Denis,Alimentation,0,0,0,1
1030,Seine-Saint-Denis,Conseil,0,0,0,1
1031,Seine-Saint-Denis,Santé,0,0,0,1
1032,Seine-Saint-Denis,Santé,0,0,0,1
1033,Seine-Saint-Denis,Santé,0,0,1,0
1034,Seine-Saint-Denis,Santé,0,0,0,1
1035,Seine-Saint-Denis,Alimentation,0,0,0,1
1036,Seine-Saint-Denis,Santé,0,0,0,1
1037,Seine-Saint-Denis,Conseil,0,0,0,1
1038,Seine-Saint-Denis,Conseil,0,0,0,1
1039,Seine-Saint-Denis,Alimentation,0,0,1,0
1040,Seine-Saint-Denis,Santé,0,0,0,1
1041,Seine-Saint-Denis,Conseil,0,0,0,1
1042,Seine-et-Marne,Conseil,1,0,0,0
1043,Seine-Saint-Denis,Formation,0,0,1,0
1044,Seine-et-Marne,Formation,0,0,0,1
1045,Paris,Alimentation,0,0,0,1
1046,Hauts-de-Seine,Accueil,1,0,0,0
1047,Hauts-de-Seine,Accueil,1,0,0,0
1048,Seine-Saint-Denis,Conseil,0,0,0,1
1049,Seine-Saint-Denis,Conseil,0,0,0,1
1050,Seine-Saint-Denis,Conseil,0,0,0,1
1051,Seine-Saint-Denis,Santé,0,0,0,1
1052,Seine-et-Marne,Formation,1,0,1,0
1053,Seine-Saint-Denis,Santé,0,0,0,1
1054,Seine-Saint-Denis,Activités,0,0,1,0
1055,Hauts-de-Seine,Accueil,0,0,0,1
1056,Hauts-de-Seine,Accueil,0,0,0,1
1057,Seine-Saint-Denis,Santé,0,0,0,1
1058,Hauts-de-Seine,Conseil,0,0,0,1
1059,Seine-Saint-Denis,Santé,0,0,0,1
1060,Seine-Saint-Denis,Alimentation,0,0,1,0
1061,Seine-Saint-Denis,Santé,0,0,0,1
1062,Seine-Saint-Denis,Santé,1,0,0,0
1063,Seine-et-Marne,Formation,1,0,0,0
1064,Seine-et-Marne,Formation,0,0,1,0
1065,Seine-Saint-Denis,Santé,0,0,1,0
1066,Seine-et-Marne,Formation,0,0,0,1
1067,Seine-Saint-Denis,Conseil,0,0,0,1
1068,Seine-Saint-Denis,Conseil,0,0,1,0
1069,Seine-Saint-Denis,Conseil,0,0,0,1
1070,Seine-Saint-Denis,Formation,0,0,0,1
1071,Seine-Saint-Denis,Conseil,0,0,0,1
1072,Seine-et-Marne,Formation,0,0,0,1
1073,Seine-Saint-Denis,Accueil,0,0,0,1
1074,Seine-Saint-Denis,Conseil,0,0,0,1
1075,Seine-et-Marne,Formation,1,0,0,0
1076,Seine-Saint-Denis,Alimentation,0,0,1,0
1077,Seine-Saint-Denis,Conseil,0,0,0,1
1078,Seine-Saint-Denis,Conseil,0,0,0,1
1079,Seine-et-Marne,Formation,1,0,0,0
1080,Seine-Saint-Denis,Accueil,0,0,0,1
1081,Seine-et-Marne,Formation,0,0,0,1
1082,Seine-Saint-Denis,Formation,0,0,1,0
1083,Seine-Saint-Denis,Alimentation,0,0,0,1
1084,Seine-Saint-Denis,Alimentation,0,0,1,0
1085,Seine-Saint-Denis,Formation,0,0,0,1
1086,Seine-Saint-Denis,Conseil,0,0,1,0
1087,Seine-Saint-Denis,Accueil,0,0,1,0
1088,Seine-Saint-Denis,Conseil,0,0,0,1
1089,Hauts-de-Seine,Alimentation,0,0,0,1
1090,Seine-Saint-Denis,Alimentation,0,0,0,1
1091,Seine-Saint-Denis,Alimentation,0,0,0,1
1092,Seine-Saint-Denis,Formation,0,0,0,1
1093,Seine-et-Marne,Conseil,0,0,0,1
1094,Seine-Saint-Denis,Alimentation,0,0,0,1
1095,Seine-et-Marne,Conseil,0,0,0,1
1096,Seine-Saint-Denis,Alimentation,0,0,0,1
1097,Seine-Saint-Denis,Santé,0,0,0,1
1098,Seine-et-Marne,Santé,0,0,0,1
1099,Seine-Saint-Denis,Conseil,0,0,1,0
1100,Seine-Saint-Denis,Alimentation,0,0,0,1
1101,Seine-Saint-Denis,Conseil,0,0,0,1
1102,Seine-et-Marne,Santé,1,0,0,0
1103,Seine-et-Marne,Santé,1,0,0,0
1104,Seine-Saint-Denis,Alimentation,0,0,0,1
1105,Seine-et-Marne,Conseil,0,0,1,0
1106,Seine-Saint-Denis,Alimentation,0,0,0,1
1107,Seine-Saint-Denis,Santé,0,0,0,1
1108,Seine-et-Marne,Santé,0,0,1,0
1109,Seine-Saint-Denis,Santé,0,0,0,1
1110,Seine-Saint-Denis,Formation,0,0,0,1
1111,Seine-et-Marne,Santé,1,0,1,0
1112,Hauts-de-Seine,Santé,0,0,0,1
1113,Seine-Saint-Denis,Alimentation,0,0,0,1
1114,Hauts-de-Seine,Santé,0,0,1,0
1115,Seine-et-Marne,Santé,0,0,1,0
1116,Hauts-de-Seine,Santé,0,0,0,1
1117,Seine-et-Marne,Formation,0,0,1,0
1118,Hauts-de-Seine,Santé,0,0,0,1
1119,Hauts-de-Seine,Santé,0,0,0,1
1120,Seine-Saint-Denis,Formation,0,0,0,1
1121,Seine-Saint-Denis,Formation,0,0,0,1
1122,Seine-Saint-Denis,Formation,0,0,0,1
1123,Seine-Saint-Denis,Conseil,0,0,0,1
1124,Seine-Saint-Denis,Alimentation,0,0,0,1
1125,Hauts-de-Seine,Santé,0,0,0,1
1126,Seine-Saint-Denis,Formation,0,0,0,1
1127,Hauts-de-Seine,Santé,0,0,1,0
1128,Seine-Saint-Denis,Alimentation,0,0,0,1
1129,Seine-Saint-Denis,Alimentation,0,0,0,1
1130,Hauts-de-Seine,Santé,1,0,0,0
1131,Seine-Saint-Denis,Formation,0,0,1,0
1132,Seine-Saint-Denis,Alimentation,0,0,0,1
1133,Hauts-de-Seine,Santé,0,0,0,1
1134,Seine-Saint-Denis,Formation,0,0,1,0
1135,Seine-Saint-Denis,Alimentation,0,0,0,1
1136,Seine-Saint-Denis,Formation,0,0,0,1
1137,Seine-Saint-Denis,Alimentation,0,0,0,1
1138,Seine-Saint-Denis,Technologie,0,0,0,1
1139,Seine-Saint-Denis,Formation,0,0,0,1
1140,Hauts-de-Seine,Santé,1,0,0,0
1141,Hauts-de-Seine,Santé,1,0,0,0
1142,Hauts-de-Seine,Santé,1,0,0,0
1143,Hauts-de-Seine,Santé,1,0,0,0
1144,Hauts-de-Seine,Santé,0,0,0,1
1145,Hauts-de-Seine,Santé,0,0,0,1
1146,Hauts-de-Seine,Santé,0,0,0,1
1147,Hauts-de-Seine,Formation,0,0,0,1
1148,Hauts-de-Seine,Formation,0,0,0,1
1149,Hauts-de-Seine,Formation,0,0,1,0
1150,Hauts-de-Seine,Formation,1,0,0,0
1151,Hauts-de-Seine,Formation,1,0,0,0
1152,Seine-Saint-Denis,Formation,0,0,0,1
1153,Seine-Saint-Denis,Formation,0,0,0,1
1154,Hauts-de-Seine,Formation,0,0,0,1
1155,Hauts-de-Seine,Formation,0,0,0,1
1156,Hauts-de-Seine,Formation,0,1,1,0
1157,Hauts-de-Seine,Formation,0,0,0,1
1158,Seine-Saint-Denis,Conseil,0,1,1,0
1159,Hauts-de-Seine,Formation,0,0,0,1
1160,Hauts-de-Seine,Formation,0,0,0,1
1161,Seine-Saint-Denis,Activités,1,0,0,0
1162,Seine-Saint-Denis,Formation,0,0,1,0
1163,Hauts-de-Seine,Formation,0,0,0,1
1164,Seine-Saint-Denis,Formation,0,0,0,1
1165,Hauts-de-Seine,Formation,0,0,0,1
1166,Seine-Saint-Denis,Formation,0,0,0,1
1167,Hauts-de-Seine,Formation,0,0,0,1
1168,Seine-Saint-Denis,Formation,0,0,0,1
1169,Hauts-de-Seine,Formation,0,0,1,0
1170,Seine-Saint-Denis,Formation,0,0,1,0
1171,Seine-Saint-Denis,Conseil,0,0,0,1
1172,Seine-Saint-Denis,Formation,0,0,0,1
1173,Hauts-de-Seine,Formation,0,0,0,1
1174,Seine-Saint-Denis,Formation,0,0,1,0
1175,Hauts-de-Seine,Formation,0,0,0,1
1176,Seine-Saint-Denis,Formation,0,0,1,0
1177,Seine-Saint-Denis,Accueil,0,0,0,1
1178,Hauts-de-Seine,Formation,1,0,0,0
1179,Hauts-de-Seine,Formation,0,0,0,1
1180,Hauts-de-Seine,Conseil,0,0,0,1
1181,Hauts-de-Seine,Conseil,0,0,1,0
1182,Seine-Saint-Denis,Accueil,0,1,0,1
1183,Hauts-de-Seine,Conseil,0,0,1,0
1184,Hauts-de-Seine,Conseil,0,0,0,1
1185,Seine-Saint-Denis,Alimentation,0,0,0,1
1186,Hauts-de-Seine,Conseil,0,0,1,0
1187,Seine-Saint-Denis,Conseil,0,0,0,1
1188,Seine-Saint-Denis,Conseil,0,0,0,1
1189,Seine-Saint-Denis,Conseil,0,0,0,1
1190,Seine-Saint-Denis,Formation,0,0,0,1
1191,Seine-Saint-Denis,Formation,0,0,0,1
1192,Seine-Saint-Denis,Formation,0,0,0,1
1193,Seine-Saint-Denis,Formation,0,0,0,1
1194,Seine-Saint-Denis,Formation,0,0,0,1
1195,Seine-Saint-Denis,Formation,0,0,0,1
1196,Seine-Saint-Denis,Conseil,0,0,0,1
1197,Seine-Saint-Denis,Formation,0,0,0,1
1198,Hauts-de-Seine,Conseil,0,0,1,0
1199,Seine-Saint-Denis,Formation,0,0,0,1
1200,Hauts-de-Seine,Conseil,0,0,0,1
1201,Seine-Saint-Denis,Conseil,0,0,0,1
1202,Hauts-de-Seine,Santé,0,0,0,1
1203,Seine-Saint-Denis,Accueil,0,0,0,1
1204,Seine-Saint-Denis,Formation,0,0,0,1
1205,Hauts-de-Seine,Santé,0,0,1,0
1206,Hauts-de-Seine,Santé,0,0,1,0
1207,Hauts-de-Seine,Santé,0,0,0,1
1208,Hauts-de-Seine,Santé,0,0,0,1
1209,Hauts-de-Seine,Santé,0,0,0,1
1210,Hauts-de-Seine,Conseil,1,0,0,0
1211,Hauts-de-Seine,Conseil,0,0,0,1
1212,Seine-Saint-Denis,Alimentation,0,0,0,1
1213,Hauts-de-Seine,Conseil,0,0,1,0
1214,Hauts-de-Seine,Conseil,0,0,0,1
1215,Seine-Saint-Denis,Conseil,0,0,1,0
1216,Hauts-de-Seine,Conseil,0,0,0,1
1217,Seine-Saint-Denis,Conseil,0,0,0,1
1218,Seine-Saint-Denis,Conseil,0,0,0,1
1219,Hauts-de-Seine,Conseil,0,0,0,1
1220,Hauts-de-Seine,Conseil,0,0,0,1
1221,Hauts-de-Seine,Conseil,0,0,0,1
1222,Hauts-de-Seine,Conseil,0,0,0,1
1223,Hauts-de-Seine,Conseil,0,0,0,1
1224,Hauts-de-Seine,Alimentation,0,0,0,1
1225,Seine-Saint-Denis,Conseil,0,0,0,1
1226,Hauts-de-Seine,Alimentation,0,0,0,1
1227,Hauts-de-Seine,Conseil,0,0,0,1
1228,Hauts-de-Seine,Alimentation,0,0,0,1
1229,Hauts-de-Seine,Matériel,0,0,1,0
1230,Hauts-de-Seine,Accueil,0,0,1,0
1231,Seine-Saint-Denis,Conseil,0,0,1,0
1232,Hauts-de-Seine,Alimentation,0,0,0,1
1233,Hauts-de-Seine,Matériel,0,0,1,0
1234,Seine-Saint-Denis,Formation,0,0,1,0
1235,Hauts-de-Seine,Alimentation,0,1,1,0
1236,Seine-Saint-Denis,Formation,0,0,1,0
1237,Hauts-de-Seine,Alimentation,0,0,0,1
1238,Hauts-de-Seine,Alimentation,0,0,0,1
1239,Seine-Saint-Denis,Formation,0,0,1,0
1240,Seine-Saint-Denis,Formation,0,0,0,1
1241,Hauts-de-Seine,Alimentation,0,0,0,1
1242,Hauts-de-Seine,Alimentation,0,0,0,1
1243,Hauts-de-Seine,Alimentation,0,0,0,1
1244,Seine-Saint-Denis,Formation,0,0,0,1
1245,Seine-Saint-Denis,Formation,0,0,0,1
1246,Seine-Saint-Denis,Formation,0,0,0,1
1247,Hauts-de-Seine,Alimentation,0,0,0,1
1248,Seine-Saint-Denis,Formation,0,0,1,0
1249,Hauts-de-Seine,Activités,0,0,0,1
1250,Seine-Saint-Denis,Formation,0,0,1,0
1251,Hauts-de-Seine,Alimentation,0,0,0,1
1252,Hauts-de-Seine,Alimentation,0,0,0,1
1253,Hauts-de-Seine,Alimentation,0,0,0,1
1254,Hauts-de-Seine,Alimentation,0,0,1,0
1255,Hauts-de-Seine,Alimentation,0,0,0,1
1256,Hauts-de-Seine,Alimentation,0,0,0,1
1257,Hauts-de-Seine,Alimentation,0,0,0,1
1258,Seine-Saint-Denis,Formation,0,0,0,1
1259,Seine-Saint-Denis,Alimentation,0,0,0,1
1260,Seine-Saint-Denis,Accueil,0,1,1,0
1261,Seine-Saint-Denis,Accueil,0,0,0,1
1262,Seine-Saint-Denis,Accueil,0,0,0,1
1263,Seine-Saint-Denis,Conseil,0,0,0,1
1264,Seine-Saint-Denis,Conseil,0,0,0,1
1265,Seine-Saint-Denis,Santé,0,0,0,1
1266,Seine-Saint-Denis,Alimentation,0,0,1,0
